circuit_id,circuit_type,scheme,poly_modulus_degree,coeff_mod_bits,scale_bits,base,multiplicative_depth,operations_count,rotation_count,vector_size,cpu_cores,cpu_freq_ghz,memory_gb,memory_bandwidth_gb_s,cache_mb,has_gpu,sum_coeff_bits,num_primes,runtime_s,memory_mb,final_noise_budget,success,security_bits
c1,dot,CKKS,16384,"[60, 50, 40, 60, 40, 20]",20,5,4,250,8,4096,32,2.6,128,80.0,64,1,270,6,0.040998220443725586,6.0,62.53023049248433,1,192
c1,dot,CKKS,16384,"[60, 50, 40, 60, 40, 20]",30,2,4,250,8,4096,32,2.6,128,80.0,64,1,270,6,0.04153561592102051,6.0,62.92746232028608,1,192
c1,dot,CKKS,16384,"[60, 50, 40, 60, 40, 20]",30,2,4,250,8,4096,32,2.6,128,80.0,64,1,270,6,0.03941702842712402,6.0,61.939416956642475,1,192
c1,dot,CKKS,16384,"[60, 50, 40, 60, 40, 20]",30,2,4,250,8,4096,32,2.6,128,80.0,64,1,270,6,0.04021048545837402,6.0,63.0661893037172,1,192
c1,dot,CKKS,16384,"[60, 50, 40, 60, 40, 20]",30,3,4,250,8,4096,32,2.6,128,80.0,64,1,270,6,0.04036426544189453,6.0,63.00390199397682,1,192
c1,dot,CKKS,16384,"[60, 50, 40, 60, 40, 20]",30,3,4,250,8,4096,32,2.6,128,80.0,64,1,270,6,0.04028630256652832,6.0,61.62655215020237,1,192
c1,dot,CKKS,16384,"[60, 50, 40, 60, 40, 20]",30,3,4,250,8,4096,32,2.6,128,80.0,64,1,270,6,0.04095315933227539,6.0,63.302272861120656,1,192
c1,dot,CKKS,16384,"[60, 50, 40, 60, 40, 20]",30,5,4,250,8,4096,32,2.6,128,80.0,64,1,270,6,0.032569169998168945,6.0,63.19852767461644,1,192
c1,dot,CKKS,16384,"[60, 50, 40, 60, 40, 20]",30,5,4,250,8,4096,32,2.6,128,80.0,64,1,270,6,0.0472416877746582,6.0,63.26459729777061,1,192
c1,dot,CKKS,16384,"[60, 50, 40, 60, 40, 20]",30,5,4,250,8,4096,32,2.6,128,80.0,64,1,270,6,0.04040384292602539,6.0,63.28316556471613,1,192
c1,dot,CKKS,16384,"[60, 50, 40, 60, 40, 20]",40,2,4,250,8,4096,32,2.6,128,80.0,64,1,270,6,0.04199981689453125,6.0,62.14555968316613,1,192
c1,dot,CKKS,16384,"[60, 50, 40, 60, 40, 20]",40,2,4,250,8,4096,32,2.6,128,80.0,64,1,270,6,0.039999961853027344,6.0,61.674550400765476,1,192
c1,dot,CKKS,16384,"[60, 50, 40, 60, 40, 20]",40,2,4,250,8,4096,32,2.6,128,80.0,64,1,270,6,0.04000210762023926,6.0,62.954145126784525,1,192
c1,dot,CKKS,16384,"[60, 50, 40, 60, 40, 20]",40,3,4,250,8,4096,32,2.6,128,80.0,64,1,270,6,0.04099845886230469,6.0,62.66309676264713,1,192
c1,dot,CKKS,16384,"[60, 50, 40, 60, 40, 20]",40,3,4,250,8,4096,32,2.6,128,80.0,64,1,270,6,0.04000401496887207,6.0,63.1945207304898,1,192
c1,dot,CKKS,16384,"[60, 50, 40, 60, 40, 20]",40,3,4,250,8,4096,32,2.6,128,80.0,64,1,270,6,0.039995431900024414,6.0,63.01883644129542,1,192
c1,dot,CKKS,16384,"[60, 50, 40, 60, 40, 20]",40,5,4,250,8,4096,32,2.6,128,80.0,64,1,270,6,0.041001081466674805,6.0,62.21514810120475,1,192
c1,dot,CKKS,16384,"[60, 50, 40, 60, 40, 20]",40,5,4,250,8,4096,32,2.6,128,80.0,64,1,270,6,0.039998769760131836,6.0,62.41559803421157,1,192
c1,dot,CKKS,16384,"[60, 50, 40, 60, 40, 20]",40,5,4,250,8,4096,32,2.6,128,80.0,64,1,270,6,0.04000139236450195,6.0,62.261513559441475,1,192
c1,dot,CKKS,16384,"[40, 60, 30, 30, 60, 60]",20,2,4,250,8,4096,32,2.6,128,80.0,64,1,280,6,0.03538966178894043,6.0,62.913795426720824,1,192
c1,dot,CKKS,16384,"[40, 60, 30, 30, 60, 60]",20,2,4,250,8,4096,32,2.6,128,80.0,64,1,280,6,0.03334355354309082,6.0,62.27180537059534,1,192
c1,dot,CKKS,16384,"[40, 60, 30, 30, 60, 60]",20,2,4,250,8,4096,32,2.6,128,80.0,64,1,280,6,0.03418159484863281,6.0,63.19051178055095,1,192
c1,dot,CKKS,16384,"[40, 60, 30, 30, 60, 60]",20,3,4,250,8,4096,32,2.6,128,80.0,64,1,280,6,0.03390765190124512,6.0,61.60807536193318,1,192
c1,dot,CKKS,16384,"[40, 60, 30, 30, 60, 60]",20,3,4,250,8,4096,32,2.6,128,80.0,64,1,280,6,0.03316497802734375,6.0,62.12612359999369,1,192
c1,dot,CKKS,16384,"[40, 60, 30, 30, 60, 60]",20,3,4,250,8,4096,32,2.6,128,80.0,64,1,280,6,0.03307795524597168,6.0,62.76293760182705,1,192
c1,dot,CKKS,16384,"[40, 60, 30, 30, 60, 60]",20,5,4,250,8,4096,32,2.6,128,80.0,64,1,280,6,0.03374218940734863,6.0,63.30660454335197,1,192
c1,dot,CKKS,16384,"[40, 60, 30, 30, 60, 60]",20,5,4,250,8,4096,32,2.6,128,80.0,64,1,280,6,0.03345513343811035,6.0,62.68290588981438,1,192
c1,dot,CKKS,16384,"[40, 60, 30, 30, 60, 60]",20,5,4,250,8,4096,32,2.6,128,80.0,64,1,280,6,0.033387184143066406,6.0,62.56683620722733,1,192
c1,dot,CKKS,16384,"[40, 60, 30, 30, 60, 60]",30,2,4,250,8,4096,32,2.6,128,80.0,64,1,280,6,0.03490924835205078,6.0,62.473217737028236,1,192
c1,dot,CKKS,16384,"[40, 60, 30, 30, 60, 60]",30,2,4,250,8,4096,32,2.6,128,80.0,64,1,280,6,0.03411722183227539,6.0,61.6645879122073,1,192
c1,dot,CKKS,16384,"[40, 60, 30, 30, 60, 60]",30,2,4,250,8,4096,32,2.6,128,80.0,64,1,280,6,0.03336787223815918,6.0,63.261424399525644,1,192
c1,dot,CKKS,16384,"[40, 60, 30, 30, 60, 60]",30,3,4,250,8,4096,32,2.6,128,80.0,64,1,280,6,0.03399968147277832,6.0,63.57730022201672,1,192
c1,dot,CKKS,16384,"[40, 60, 30, 30, 60, 60]",30,3,4,250,8,4096,32,2.6,128,80.0,64,1,280,6,0.03400015830993652,6.0,61.976514976516086,1,192
c1,dot,CKKS,16384,"[40, 60, 30, 30, 60, 60]",30,3,4,250,8,4096,32,2.6,128,80.0,64,1,280,6,0.03400015830993652,6.0,63.00792147651429,1,192
c1,dot,CKKS,16384,"[40, 60, 30, 30, 60, 60]",30,5,4,250,8,4096,32,2.6,128,80.0,64,1,280,6,0.03299999237060547,6.0,63.3715929496754,1,192
c1,dot,CKKS,16384,"[40, 60, 30, 30, 60, 60]",30,5,4,250,8,4096,32,2.6,128,80.0,64,1,280,6,0.03400421142578125,6.0,61.72395064525595,1,192
c1,dot,CKKS,16384,"[40, 60, 30, 30, 60, 60]",30,5,4,250,8,4096,32,2.6,128,80.0,64,1,280,6,0.033995866775512695,6.0,61.8724328215726,1,192
c1,dot,CKKS,16384,"[40, 60, 30, 30, 60, 60]",40,2,4,250,8,4096,32,2.6,128,80.0,64,1,280,6,0.03500008583068848,6.0,63.392088782882205,1,192
c1,dot,CKKS,16384,"[40, 60, 30, 30, 60, 60]",40,2,4,250,8,4096,32,2.6,128,80.0,64,1,280,6,0.034999847412109375,6.0,62.92044207291227,1,192
c1,dot,CKKS,16384,"[40, 60, 30, 30, 60, 60]",40,2,4,250,8,4096,32,2.6,128,80.0,64,1,280,6,0.03399991989135742,6.0,63.319336438455004,1,192
c1,dot,CKKS,16384,"[40, 60, 30, 30, 60, 60]",40,3,4,250,8,4096,32,2.6,128,80.0,64,1,280,6,0.03299999237060547,6.0,62.2375111382104,1,192
c1,dot,CKKS,16384,"[40, 60, 30, 30, 60, 60]",40,3,4,250,8,4096,32,2.6,128,80.0,64,1,280,6,0.034000396728515625,6.0,62.58157553754091,1,192
c1,dot,CKKS,16384,"[40, 60, 30, 30, 60, 60]",40,3,4,250,8,4096,32,2.6,128,80.0,64,1,280,6,0.03399991989135742,6.0,62.99573588926852,1,192
c1,dot,CKKS,16384,"[40, 60, 30, 30, 60, 60]",40,5,4,250,8,4096,32,2.6,128,80.0,64,1,280,6,0.03299999237060547,6.0,63.48384948963611,1,192
c1,dot,CKKS,16384,"[40, 60, 30, 30, 60, 60]",40,5,4,250,8,4096,32,2.6,128,80.0,64,1,280,6,0.03399991989135742,6.0,62.033146615027995,1,192
c1,dot,CKKS,16384,"[40, 60, 30, 30, 60, 60]",40,5,4,250,8,4096,32,2.6,128,80.0,64,1,280,6,0.03299999237060547,6.0,62.389167886262115,1,192
c1,dot,CKKS,16384,"[50, 30, 60, 60, 20, 40]",20,2,4,250,8,4096,32,2.6,128,80.0,64,1,260,6,0.04212546348571777,6.0,62.0862025926806,1,192
c1,dot,CKKS,16384,"[50, 30, 60, 60, 20, 40]",20,2,4,250,8,4096,32,2.6,128,80.0,64,1,260,6,0.040064096450805664,6.0,62.67409881736714,1,192
c1,dot,CKKS,16384,"[50, 30, 60, 60, 20, 40]",20,2,4,250,8,4096,32,2.6,128,80.0,64,1,260,6,0.039508819580078125,6.0,61.66606958988284,1,192
c1,dot,CKKS,16384,"[50, 30, 60, 60, 20, 40]",20,3,4,250,8,4096,32,2.6,128,80.0,64,1,260,6,0.039940595626831055,6.0,63.04714685963926,1,192
c1,dot,CKKS,16384,"[50, 30, 60, 60, 20, 40]",20,3,4,250,8,4096,32,2.6,128,80.0,64,1,260,6,0.039299726486206055,6.0,62.53311518437229,1,192
c1,dot,CKKS,16384,"[50, 30, 60, 60, 20, 40]",20,3,4,250,8,4096,32,2.6,128,80.0,64,1,260,6,0.040726661682128906,6.0,61.47167686125476,1,192
c1,dot,CKKS,16384,"[50, 30, 60, 60, 20, 40]",20,5,4,250,8,4096,32,2.6,128,80.0,64,1,260,6,0.03935098648071289,6.0,61.62180879718745,1,192
c1,dot,CKKS,16384,"[50, 30, 60, 60, 20, 40]",20,5,4,250,8,4096,32,2.6,128,80.0,64,1,260,6,0.04043722152709961,6.0,62.87712379135605,1,192
c1,dot,CKKS,16384,"[50, 30, 60, 60, 20, 40]",20,5,4,250,8,4096,32,2.6,128,80.0,64,1,260,6,0.04004263877868652,6.0,62.05684250224954,1,192
c1,dot,CKKS,16384,"[50, 30, 60, 60, 20, 40]",30,2,4,250,8,4096,32,2.6,128,80.0,64,1,260,6,0.04053092002868652,6.0,61.410082423306996,1,192
c1,dot,CKKS,16384,"[50, 30, 60, 60, 20, 40]",30,2,4,250,8,4096,32,2.6,128,80.0,64,1,260,6,0.040482282638549805,6.0,61.23176681453332,1,192
c1,dot,CKKS,16384,"[50, 30, 60, 60, 20, 40]",30,2,4,250,8,4096,32,2.6,128,80.0,64,1,260,6,0.03999495506286621,6.0,62.51318676985821,1,192
c1,dot,CKKS,16384,"[50, 30, 60, 60, 20, 40]",30,3,4,250,8,4096,32,2.6,128,80.0,64,1,260,6,0.040029048919677734,6.0,61.2588925742632,1,192
c1,dot,CKKS,16384,"[50, 30, 60, 60, 20, 40]",30,3,4,250,8,4096,32,2.6,128,80.0,64,1,260,6,0.03956007957458496,6.0,61.652065259103736,1,192
c1,dot,CKKS,16384,"[50, 30, 60, 60, 20, 40]",30,3,4,250,8,4096,32,2.6,128,80.0,64,1,260,6,0.0394437313079834,6.0,62.24797355867302,1,192
c1,dot,CKKS,16384,"[50, 30, 60, 60, 20, 40]",30,5,4,250,8,4096,32,2.6,128,80.0,64,1,260,6,0.03973197937011719,6.0,61.96233695297501,1,192
c1,dot,CKKS,16384,"[50, 30, 60, 60, 20, 40]",30,5,4,250,8,4096,32,2.6,128,80.0,64,1,260,6,0.03963470458984375,6.0,62.22430505229105,1,192
c1,dot,CKKS,16384,"[50, 30, 60, 60, 20, 40]",30,5,4,250,8,4096,32,2.6,128,80.0,64,1,260,6,0.0407557487487793,6.0,62.23520036980045,1,192
c1,dot,CKKS,16384,"[50, 30, 60, 60, 20, 40]",40,2,4,250,8,4096,32,2.6,128,80.0,64,1,260,6,0.04092240333557129,6.0,61.68213134768674,1,192
c1,dot,CKKS,16384,"[50, 30, 60, 60, 20, 40]",40,2,4,250,8,4096,32,2.6,128,80.0,64,1,260,6,0.04091215133666992,6.0,62.662574257123005,1,192
c1,dot,CKKS,16384,"[50, 30, 60, 60, 20, 40]",40,2,4,250,8,4096,32,2.6,128,80.0,64,1,260,6,0.04061007499694824,6.0,61.60250161130311,1,192
c1,dot,CKKS,16384,"[50, 30, 60, 60, 20, 40]",40,3,4,250,8,4096,32,2.6,128,80.0,64,1,260,6,0.0405583381652832,6.0,63.061080320778224,1,192
c1,dot,CKKS,16384,"[50, 30, 60, 60, 20, 40]",40,3,4,250,8,4096,32,2.6,128,80.0,64,1,260,6,0.0407557487487793,6.0,62.71404417852732,1,192
c1,dot,CKKS,16384,"[50, 30, 60, 60, 20, 40]",40,3,4,250,8,4096,32,2.6,128,80.0,64,1,260,6,0.0404815673828125,6.0,62.45437886218948,1,192
c1,dot,CKKS,16384,"[50, 30, 60, 60, 20, 40]",40,5,4,250,8,4096,32,2.6,128,80.0,64,1,260,6,0.04049229621887207,6.0,61.859299703539776,1,192
c1,dot,CKKS,16384,"[50, 30, 60, 60, 20, 40]",40,5,4,250,8,4096,32,2.6,128,80.0,64,1,260,6,0.04124331474304199,6.0,62.12841427414651,1,192
c1,dot,CKKS,16384,"[50, 30, 60, 60, 20, 40]",40,5,4,250,8,4096,32,2.6,128,80.0,64,1,260,6,0.04122185707092285,6.0,62.183188548231314,1,192
c2,matvec,CKKS,16384,"[40, 40, 50, 30, 20, 40]",20,2,6,500,16,8192,8,3.2,16,25.0,16,0,220,6,0.04897952079772949,6.0,61.54220771757626,1,192
c2,matvec,CKKS,16384,"[40, 40, 50, 30, 20, 40]",20,2,6,500,16,8192,8,3.2,16,25.0,16,0,220,6,0.047998666763305664,6.0,61.99363117309744,1,192
c2,matvec,CKKS,16384,"[40, 40, 50, 30, 20, 40]",20,2,6,500,16,8192,8,3.2,16,25.0,16,0,220,6,0.04699969291687012,6.0,62.342805269187366,1,192
c2,matvec,CKKS,16384,"[40, 40, 50, 30, 20, 40]",20,3,6,500,16,8192,8,3.2,16,25.0,16,0,220,6,0.047000885009765625,6.0,60.78533792410888,1,192
c2,matvec,CKKS,16384,"[40, 40, 50, 30, 20, 40]",20,3,6,500,16,8192,8,3.2,16,25.0,16,0,220,6,0.047998905181884766,6.0,62.04707115971379,1,192
c2,matvec,CKKS,16384,"[40, 40, 50, 30, 20, 40]",20,3,6,500,16,8192,8,3.2,16,25.0,16,0,220,6,0.048000335693359375,6.0,61.863738895409426,1,192
c2,matvec,CKKS,16384,"[40, 40, 50, 30, 20, 40]",20,5,6,500,16,8192,8,3.2,16,25.0,16,0,220,6,0.046999454498291016,6.0,61.53765498432495,1,192
c2,matvec,CKKS,16384,"[40, 40, 50, 30, 20, 40]",20,5,6,500,16,8192,8,3.2,16,25.0,16,0,220,6,0.04800152778625488,6.0,61.36423832502378,1,192
c2,matvec,CKKS,16384,"[40, 40, 50, 30, 20, 40]",20,5,6,500,16,8192,8,3.2,16,25.0,16,0,220,6,0.047998905181884766,6.0,61.07445240253153,1,192
c2,matvec,CKKS,16384,"[40, 40, 50, 30, 20, 40]",30,2,6,500,16,8192,8,3.2,16,25.0,16,0,220,6,0.04899716377258301,6.0,61.450339360055935,1,192
c2,matvec,CKKS,16384,"[40, 40, 50, 30, 20, 40]",30,2,6,500,16,8192,8,3.2,16,25.0,16,0,220,6,0.04700016975402832,6.0,60.67709028799585,1,192
c2,matvec,CKKS,16384,"[40, 40, 50, 30, 20, 40]",30,2,6,500,16,8192,8,3.2,16,25.0,16,0,220,6,0.04799985885620117,6.0,61.27675609232827,1,192
c2,matvec,CKKS,16384,"[40, 40, 50, 30, 20, 40]",30,3,6,500,16,8192,8,3.2,16,25.0,16,0,220,6,0.04700016975402832,6.0,61.97656592584708,1,192
c2,matvec,CKKS,16384,"[40, 40, 50, 30, 20, 40]",30,3,6,500,16,8192,8,3.2,16,25.0,16,0,220,6,0.04699993133544922,6.0,61.102414880508974,1,192
c2,matvec,CKKS,16384,"[40, 40, 50, 30, 20, 40]",30,3,6,500,16,8192,8,3.2,16,25.0,16,0,220,6,0.04800009727478027,6.0,60.37063372275049,1,192
c2,matvec,CKKS,16384,"[40, 40, 50, 30, 20, 40]",30,5,6,500,16,8192,8,3.2,16,25.0,16,0,220,6,0.04700183868408203,6.0,60.840686819615755,1,192
c2,matvec,CKKS,16384,"[40, 40, 50, 30, 20, 40]",30,5,6,500,16,8192,8,3.2,16,25.0,16,0,220,6,0.047002315521240234,6.0,61.957797046440476,1,192
c2,matvec,CKKS,16384,"[40, 40, 50, 30, 20, 40]",30,5,6,500,16,8192,8,3.2,16,25.0,16,0,220,6,0.047997474670410156,6.0,60.79201244777833,1,192
c2,matvec,CKKS,16384,"[40, 40, 50, 30, 20, 40]",40,2,6,500,16,8192,8,3.2,16,25.0,16,0,220,6,0.0490419864654541,6.0,60.62467770216366,1,192
c2,matvec,CKKS,16384,"[40, 40, 50, 30, 20, 40]",40,2,6,500,16,8192,8,3.2,16,25.0,16,0,220,6,0.04715585708618164,6.0,61.3206591558509,1,192
c2,matvec,CKKS,16384,"[40, 40, 50, 30, 20, 40]",40,2,6,500,16,8192,8,3.2,16,25.0,16,0,220,6,0.04741263389587402,6.0,61.056297820114445,1,192
c2,matvec,CKKS,16384,"[40, 40, 50, 30, 20, 40]",40,3,6,500,16,8192,8,3.2,16,25.0,16,0,220,6,0.047983646392822266,6.0,60.58844101921731,1,192
c2,matvec,CKKS,16384,"[40, 40, 50, 30, 20, 40]",40,3,6,500,16,8192,8,3.2,16,25.0,16,0,220,6,0.04737257957458496,6.0,60.74219810250956,1,192
c2,matvec,CKKS,16384,"[40, 40, 50, 30, 20, 40]",40,3,6,500,16,8192,8,3.2,16,25.0,16,0,220,6,0.04656577110290527,6.0,61.39248443977249,1,192
c2,matvec,CKKS,16384,"[40, 40, 50, 30, 20, 40]",40,5,6,500,16,8192,8,3.2,16,25.0,16,0,220,6,0.04828381538391113,6.0,60.52533125216473,1,192
c2,matvec,CKKS,16384,"[40, 40, 50, 30, 20, 40]",40,5,6,500,16,8192,8,3.2,16,25.0,16,0,220,6,0.04743623733520508,6.0,61.691293755656204,1,192
c2,matvec,CKKS,16384,"[40, 40, 50, 30, 20, 40]",40,5,6,500,16,8192,8,3.2,16,25.0,16,0,220,6,0.046358346939086914,6.0,61.274545188079266,1,192
c2,matvec,CKKS,16384,"[60, 60, 50, 40, 30, 50]",20,2,6,500,16,8192,8,3.2,16,25.0,16,0,290,6,0.04757356643676758,6.0,62.959186181192905,1,192
c2,matvec,CKKS,16384,"[60, 60, 50, 40, 30, 50]",20,2,6,500,16,8192,8,3.2,16,25.0,16,0,290,6,0.04699993133544922,6.0,62.64025948186488,1,192
c2,matvec,CKKS,16384,"[60, 60, 50, 40, 30, 50]",20,2,6,500,16,8192,8,3.2,16,25.0,16,0,290,6,0.04700016975402832,6.0,62.566446070326464,1,192
c2,matvec,CKKS,16384,"[60, 60, 50, 40, 30, 50]",20,3,6,500,16,8192,8,3.2,16,25.0,16,0,290,6,0.04700064659118652,6.0,62.17279774402939,1,192
c2,matvec,CKKS,16384,"[60, 60, 50, 40, 30, 50]",20,3,6,500,16,8192,8,3.2,16,25.0,16,0,290,6,0.048002004623413086,6.0,62.11126665561291,1,192
c2,matvec,CKKS,16384,"[60, 60, 50, 40, 30, 50]",20,3,6,500,16,8192,8,3.2,16,25.0,16,0,290,6,0.046999216079711914,6.0,62.09396495661928,1,192
c2,matvec,CKKS,16384,"[60, 60, 50, 40, 30, 50]",20,5,6,500,16,8192,8,3.2,16,25.0,16,0,290,6,0.046999216079711914,6.0,62.4248300832493,1,192
c2,matvec,CKKS,16384,"[60, 60, 50, 40, 30, 50]",20,5,6,500,16,8192,8,3.2,16,25.0,16,0,290,6,0.046999216079711914,6.0,63.23202736955603,1,192
c2,matvec,CKKS,16384,"[60, 60, 50, 40, 30, 50]",20,5,6,500,16,8192,8,3.2,16,25.0,16,0,290,6,0.046000003814697266,6.0,62.566788558106566,1,192
c2,matvec,CKKS,16384,"[60, 60, 50, 40, 30, 50]",30,2,6,500,16,8192,8,3.2,16,25.0,16,0,290,6,0.048836708068847656,6.0,62.99812372576452,1,192
c2,matvec,CKKS,16384,"[60, 60, 50, 40, 30, 50]",30,2,6,500,16,8192,8,3.2,16,25.0,16,0,290,6,0.04652237892150879,6.0,62.599061506378455,1,192
c2,matvec,CKKS,16384,"[60, 60, 50, 40, 30, 50]",30,2,6,500,16,8192,8,3.2,16,25.0,16,0,290,6,0.04797244071960449,6.0,62.01667555997333,1,192
c2,matvec,CKKS,16384,"[60, 60, 50, 40, 30, 50]",30,3,6,500,16,8192,8,3.2,16,25.0,16,0,290,6,0.04691576957702637,6.0,62.51465753341641,1,192
c2,matvec,CKKS,16384,"[60, 60, 50, 40, 30, 50]",30,3,6,500,16,8192,8,3.2,16,25.0,16,0,290,6,0.04793667793273926,6.0,63.47091993843383,1,192
c2,matvec,CKKS,16384,"[60, 60, 50, 40, 30, 50]",30,3,6,500,16,8192,8,3.2,16,25.0,16,0,290,6,0.04761385917663574,6.0,63.61255410546191,1,192
c2,matvec,CKKS,16384,"[60, 60, 50, 40, 30, 50]",30,5,6,500,16,8192,8,3.2,16,25.0,16,0,290,6,0.0467686653137207,6.0,63.43991706922436,1,192
c2,matvec,CKKS,16384,"[60, 60, 50, 40, 30, 50]",30,5,6,500,16,8192,8,3.2,16,25.0,16,0,290,6,0.0472264289855957,6.0,63.108586451863594,1,192
c2,matvec,CKKS,16384,"[60, 60, 50, 40, 30, 50]",30,5,6,500,16,8192,8,3.2,16,25.0,16,0,290,6,0.04720926284790039,6.0,62.67859215017651,1,192
c2,matvec,CKKS,16384,"[60, 60, 50, 40, 30, 50]",40,2,6,500,16,8192,8,3.2,16,25.0,16,0,290,6,0.04852437973022461,6.0,62.98934479608137,1,192
c2,matvec,CKKS,16384,"[60, 60, 50, 40, 30, 50]",40,2,6,500,16,8192,8,3.2,16,25.0,16,0,290,6,0.046340227127075195,6.0,63.50759587986974,1,192
c2,matvec,CKKS,16384,"[60, 60, 50, 40, 30, 50]",40,2,6,500,16,8192,8,3.2,16,25.0,16,0,290,6,0.04686689376831055,6.0,62.728043962936134,1,192
c2,matvec,CKKS,16384,"[60, 60, 50, 40, 30, 50]",40,3,6,500,16,8192,8,3.2,16,25.0,16,0,290,6,0.04824376106262207,6.0,63.74961035105963,1,192
c2,matvec,CKKS,16384,"[60, 60, 50, 40, 30, 50]",40,3,6,500,16,8192,8,3.2,16,25.0,16,0,290,6,0.047872304916381836,6.0,63.2595684624419,1,192
c2,matvec,CKKS,16384,"[60, 60, 50, 40, 30, 50]",40,3,6,500,16,8192,8,3.2,16,25.0,16,0,290,6,0.04675865173339844,6.0,62.68739851826346,1,192
c2,matvec,CKKS,16384,"[60, 60, 50, 40, 30, 50]",40,5,6,500,16,8192,8,3.2,16,25.0,16,0,290,6,0.04709768295288086,6.0,63.67411792224292,1,192
c2,matvec,CKKS,16384,"[60, 60, 50, 40, 30, 50]",40,5,6,500,16,8192,8,3.2,16,25.0,16,0,290,6,0.03593158721923828,6.0,63.426663755348805,1,192
c2,matvec,CKKS,16384,"[60, 60, 50, 40, 30, 50]",40,5,6,500,16,8192,8,3.2,16,25.0,16,0,290,6,0.06042170524597168,6.0,63.56899250837533,1,192
c2,matvec,CKKS,16384,"[40, 30, 60, 20, 40, 20]",20,2,6,500,16,8192,8,3.2,16,25.0,16,0,210,6,0.04897904396057129,6.0,61.38220199873199,1,192
c2,matvec,CKKS,16384,"[40, 30, 60, 20, 40, 20]",20,2,6,500,16,8192,8,3.2,16,25.0,16,0,210,6,0.04799985885620117,6.0,60.6253693483561,1,192
c2,matvec,CKKS,16384,"[40, 30, 60, 20, 40, 20]",20,2,6,500,16,8192,8,3.2,16,25.0,16,0,210,6,0.04800009727478027,6.0,60.376204664087425,1,192
c2,matvec,CKKS,16384,"[40, 30, 60, 20, 40, 20]",20,3,6,500,16,8192,8,3.2,16,25.0,16,0,210,6,0.048999786376953125,6.0,60.71511670109869,1,192
c2,matvec,CKKS,16384,"[40, 30, 60, 20, 40, 20]",20,3,6,500,16,8192,8,3.2,16,25.0,16,0,210,6,0.04900097846984863,6.0,60.783833823100366,1,192
c2,matvec,CKKS,16384,"[40, 30, 60, 20, 40, 20]",20,3,6,500,16,8192,8,3.2,16,25.0,16,0,210,6,0.04799985885620117,6.0,60.51401888543097,1,192
c2,matvec,CKKS,16384,"[40, 30, 60, 20, 40, 20]",20,5,6,500,16,8192,8,3.2,16,25.0,16,0,210,6,0.048000335693359375,6.0,61.208881236460265,1,192
c2,matvec,CKKS,16384,"[40, 30, 60, 20, 40, 20]",20,5,6,500,16,8192,8,3.2,16,25.0,16,0,210,6,0.047998905181884766,6.0,61.84681555868381,1,192
c2,matvec,CKKS,16384,"[40, 30, 60, 20, 40, 20]",20,5,6,500,16,8192,8,3.2,16,25.0,16,0,210,6,0.04900050163269043,6.0,60.69701510864713,1,192
c2,matvec,CKKS,16384,"[40, 30, 60, 20, 40, 20]",30,2,6,500,16,8192,8,3.2,16,25.0,16,0,210,6,0.04929208755493164,6.0,61.51588783086824,1,192
c2,matvec,CKKS,16384,"[40, 30, 60, 20, 40, 20]",30,2,6,500,16,8192,8,3.2,16,25.0,16,0,210,6,0.04720592498779297,6.0,60.672187858354405,1,192
c2,matvec,CKKS,16384,"[40, 30, 60, 20, 40, 20]",30,2,6,500,16,8192,8,3.2,16,25.0,16,0,210,6,0.047250986099243164,6.0,61.387482046370856,1,192
c2,matvec,CKKS,16384,"[40, 30, 60, 20, 40, 20]",30,3,6,500,16,8192,8,3.2,16,25.0,16,0,210,6,0.04831981658935547,6.0,61.07151768005937,1,192
c2,matvec,CKKS,16384,"[40, 30, 60, 20, 40, 20]",30,3,6,500,16,8192,8,3.2,16,25.0,16,0,210,6,0.04725337028503418,6.0,60.7254137724926,1,192
c2,matvec,CKKS,16384,"[40, 30, 60, 20, 40, 20]",30,3,6,500,16,8192,8,3.2,16,25.0,16,0,210,6,0.04709172248840332,6.0,62.01465360987986,1,192
c2,matvec,CKKS,16384,"[40, 30, 60, 20, 40, 20]",30,5,6,500,16,8192,8,3.2,16,25.0,16,0,210,6,0.04850411415100098,6.0,62.1266282475836,1,192
c2,matvec,CKKS,16384,"[40, 30, 60, 20, 40, 20]",30,5,6,500,16,8192,8,3.2,16,25.0,16,0,210,6,0.04730367660522461,6.0,61.95737012179581,1,192
c2,matvec,CKKS,16384,"[40, 30, 60, 20, 40, 20]",30,5,6,500,16,8192,8,3.2,16,25.0,16,0,210,6,0.04846620559692383,6.0,60.313202073835456,1,192
c2,matvec,CKKS,16384,"[40, 30, 60, 20, 40, 20]",40,2,6,500,16,8192,8,3.2,16,25.0,16,0,210,6,0.04836773872375488,6.0,61.8084418831002,1,192
c2,matvec,CKKS,16384,"[40, 30, 60, 20, 40, 20]",40,2,6,500,16,8192,8,3.2,16,25.0,16,0,210,6,0.049967288970947266,6.0,61.610073807657656,1,192
c2,matvec,CKKS,16384,"[40, 30, 60, 20, 40, 20]",40,2,6,500,16,8192,8,3.2,16,25.0,16,0,210,6,0.04836273193359375,6.0,61.064108675057085,1,192
c2,matvec,CKKS,16384,"[40, 30, 60, 20, 40, 20]",40,3,6,500,16,8192,8,3.2,16,25.0,16,0,210,6,0.049050331115722656,6.0,60.456179551930816,1,192
